578,512
578,517
472,270
478,273
473,271
390,853
1616,199
1627,199
1620,199
1469,255
1477,252
1473,253
1309,627
1309,622
1309,628
446,625
183,660
1537,856
1534,856
1489,620
374,560
918,620
913,620
918,620
1383,326
1375,334
1451,267
1446,271
1450,268
381,502
393,594
390,589
1565,212
1570,212
1565,212
379,858
341,869
347,869
440,829
434,832
1552,861
1546,861
1720,549
1716,552
1721,548
1337,388
1338,386
1337,389
1548,218
1552,218
1547,218
860,568
861,571
1515,604
1517,602
1513,604
1460,260
1463,259
1461,260
1466,453
1472,453
1466,453
1347,579
1365,346
1369,341
1365,347
511,623
517,622
513,623
416,237
412,236
1315,643
1316,646
1315,641
1367,477
1042,596
1555,215
1560,215
994,456
1000,456
994,456
381,223
1347,707
400,231
1353,362
887,604
531,320
1328,675
1328,671
1328,675
556,729
557,727
401,602
550,737
554,731
550,737
1585,662
1581,664
525,618
1479,250
1530,225
1532,226
1527,226
1026,610
1027,608
1026,610
198,548
561,486
559,483
563,488
561,486
452,821
1357,357
1520,850
1525,851
1026,469
134,419
906,464
1340,382
481,803
883,479
877,485
878,483
406,233
867,581
424,837
1058,572
1058,575
1058,572
976,524
1055,577
1003,620
572,372
448,824
603,646
603,642
603,646
1578,869
939,531
940,529
939,531
578,381
578,697
1689,541
1689,538
1689,541
1436,278
568,367
569,369
568,367
1431,282
374,519
594,410
594,414
547,338
906,615
448,255
1363,730
587,680
1018,615
1517,477
403,476
897,469
405,848
401,848
404,848
381,574
380,576
1538,576
607,631
606,637
607,631
502,294
1392,316
1331,399
1356,591
1359,594
1401,307
428,244
1,0
453,258
1538,502
525,461
1034,476
1039,480
1032,474
1318,650
1319,654
1318,650
418,239
422,239
418,239
568,712
569,709
1544,517
581,690
418,840
1331,679
393,485
1373,337
1350,712
1349,710
1526,593
513,776
510,779
1340,696
1918,1078
1498,239
1501,238
1498,239
1372,741
1513,474
1515,475
1363,349
203,527
1520,480
588,401
867,498
1347,372
1535,581
572,706
1,1078
470,810
1526,486
979,527
565,716
1713,660
